length,weight,count,looped,neighbors,income,label
8,0.25,1,0,2,4769000000.0,white
4,0.125,1,0,2,4557000000.0,white
144,2.15436780313966,36,0,6,898000000.0,montrealCryptoLocker
12,1.0,1,0,2,4992000000.0,white
8,0.0625,1,0,2,4117000000.0,white
16,0.25,1,0,2,4531000000.0,white
0,1.0,1,0,1,40000000000.0,white
122,1.0,1,0,2,20415000000.0,white
42,3.814697265625e-06,1,0,2,796000000.0,white
144,2.06471607326853,2117,2112,5,1304580663.0,paduaCryptoWall
16,0.015625,1,0,1,60000000.0,white
18,4.50260416666667,22,5,1,2028095688.0,paduaCryptoWall
0,0.5,1,0,1,300000000.0,princetonLocky
144,0.773082531380127,1850,1845,3,1674000000.0,paduaCryptoWall
16,0.0625,1,0,2,4604000000.0,white
30,1.0,1,0,2,33200000000.0,white
20,0.001953125,1,0,2,4060000000.0,white
144,0.47316749246888,2167,2167,2,3317000000.0,paduaCryptoWall
16,0.20114861989862,7,0,6,300000000.0,montrealCryptoLocker
8,0.03125,1,0,2,4519000000.0,white
24,0.53125,2,0,2,333000000.0,white
26,15.8604688497373,67,67,35,3565000000.0,white
0,0.111111111111111,1,0,2,68000000.0,princetonCerber
4,0.3125,2,0,1,2440000000.0,white
4,0.25,1,0,2,120000000.0,princetonCerber
42,7.62939453125e-06,1,0,2,757000000.0,white
0,0.5,1,0,1,600000000.0,white
2,1.0,1,0,1,359002963.0,paduaCryptoWall
2,0.5,1,0,1,120000000.0,montrealCryptXXX
144,0.65703458280861,3580,3394,6,420000000.0,montrealCryptoLocker
4,0.0102040816326531,1,0,2,80000000.0,princetonCerber
36,1.0,1,0,2,19970000000.0,white
28,0.0001220703125,1,0,2,2975000000.0,white
58,0.0004887580871582,2,0,4,394456958.0,montrealCryptoLocker
32,0.000244140625,1,0,2,898000000.0,white
0,0.5,1,0,2,50000000.0,montrealCryptoLocker
30,0.04595947265625,6,0,1,300000000.0,white
16,0.03125,1,0,1,100000000.0,white
0,0.5,1,0,2,4591000000.0,white
2,1.0,2,0,2,35000000000.0,white
0,0.5,1,0,2,200000000.0,princetonCerber
40,4.76837158203125e-07,1,0,2,41312000000.0,white
2,0.5,1,0,2,55940000.0,princetonCerber
18,0.0078125,1,0,1,100000000.0,white
12,0.0078125,1,0,2,3978000000.0,white
56,1.00024387852936,3,1,2,120000000.0,montrealCryptXXX
0,0.5,1,0,1,800000000.0,white
8,0.265625,3,0,4,184000000.0,montrealCryptoLocker
4,0.125,1,0,2,100000000.0,princetonCerber
0,0.5,1,0,2,2000000000.0,montrealCryptoLocker
2,0.5,1,0,1,299990000.0,princetonLocky
52,0.0312502384185791,2,0,2,120000000.0,montrealCryptXXX
12,0.0625,1,0,2,100000000.0,princetonCerber
0,1.0,1,0,2,120000000.0,montrealCryptXXX
0,1.0,1,0,1,5000000000.0,princetonLocky
42,3.0517578125e-05,1,0,2,1048638641.0,white
8,0.5,1,0,1,113000000.0,white
144,2.67915471898032,4749,4237,4,258696834.0,montrealDMALocker
36,0.579265594482422,9,1,10,1351000000.0,white
2,0.5,1,0,2,1000000000.0,white
32,1.0078125,2,0,1,80000000.0,princetonCerber
144,5.85424623511078,2095,2089,10,5999905464.0,paduaCryptoWall
46,0.007843017578125,2,0,2,804000000.0,white
2,0.5,1,0,1,913000000.0,white
18,0.001953125,1,0,2,4089000000.0,white
144,0.0312782842770354,1894,0,1,300000000.0,princetonLocky
34,1.0,1,0,2,32985000000.0,white
0,0.5,1,0,2,160000000.0,princetonCerber
64,1.0,1,0,2,33590000000.0,white
50,0.000244140625,1,0,2,865000000.0,white
142,1.0,1,0,2,7751000000.0,white
0,0.5,1,0,1,150000000.0,princetonLocky
28,3.33059895833333,16,13,4,1333000000.0,white
6,1.0,1,0,2,4947000000.0,white
22,0.000244140625,1,0,1,184138617.0,paduaCryptoWall
2,1.0,1,0,2,225195482.0,paduaCryptoWall
144,6.27455910531382e-11,1822,0,1,50021351.0,paduaCryptoWall
132,1.0,1,0,2,30225000000.0,white
12,0.125,1,0,1,100000000.0,white
0,0.5,1,0,2,3913000000.0,white
48,1.0,1,0,2,3313000000.0,white
0,0.5,1,0,2,125000000.0,princetonCerber
6,0.25,1,0,2,4822000000.0,white
0,1.0,1,0,1,100000000.0,paduaCryptoWall
34,0.7586669921875,11,0,2,50554000000.0,white
0,1.0,1,0,2,4999000000.0,white
0,0.5,1,0,2,120000000.0,montrealCryptoLocker
0,0.5,1,0,2,120000000.0,montrealCryptXXX
8,0.03125,1,0,2,2437000000.0,white
18,0.00390625,1,0,2,4099000000.0,white
28,0.508056640625,5,1,6,783000000.0,white
8,0.25,1,0,2,103150000.0,princetonCerber
6,0.125,1,0,1,200000000.0,white
38,0.15625,2,0,2,87000000.0,white
14,0.015625,1,0,2,80000000.0,princetonCerber
4,0.5,1,0,1,4943000000.0,white
12,1.0,1,0,2,1065000000.0,white
0,1.0,1,0,1,200000000.0,montrealCryptoLocker
2,0.0416666666666667,1,0,2,75000000.0,princetonCerber
20,1.7790625,7,0,10,1706757966.0,montrealCryptoLocker
144,0.0292462272554263,2813,0,2,84990000.0,princetonCerber
6,0.25,1,0,1,56621040.0,paduaCryptoWall
14,0.015625,1,0,2,4336000000.0,white
2,0.25,1,0,1,4867000000.0,white
28,0.00751953125,10,0,2,264000000.0,white
2,1.0,1,0,1,150000050.0,princetonLocky
0,1.0,1,0,2,100000000.0,princetonCerber
12,2.05555555555556,3,0,1,100000000.0,paduaCryptoWall
30,0.5009765625,2,0,2,230000000.0,white
144,0.0091026851861144,4023,0,2,120990000.0,montrealCryptXXX
20,0.00048828125,1,0,2,1197000000.0,white
144,0.170787763894984,1648,0,1,200000000.0,princetonLocky
2,0.25,1,0,2,41602174.0,montrealCryptoLocker
144,1.44151014218365,1400,1252,5,5670000000.0,paduaCryptoWall
4,0.555555555555556,20,0,2,4880000000.0,white
0,2.0,2,0,2,315111758.0,montrealCryptoLocker
2,1.0,2,0,2,1000000000.0,white
0,0.5,1,0,2,100000000.0,white
2,0.25,1,0,2,4593000000.0,white
144,0.188664021363386,1321,1255,1,50400000.0,paduaCryptoWall
0,0.5,1,0,2,4888000000.0,white
2,1.0,1,0,2,32440000000.0,white
8,0.25,1,0,1,4751000000.0,white
10,0.015625,1,0,2,3488000000.0,white
14,0.00390625,1,0,2,3697000000.0,white
2,0.5,1,0,2,50000000.0,princetonCerber
30,0.5009765625,2,0,1,5245000000.0,white
60,2.38418579101562e-07,1,0,2,125000000.0,princetonCerber
144,0.300777038345097,1335,330,1,2300000000.0,paduaCryptoWall
4,6.5,7,0,2,800000000.0,montrealDMALockerv3
0,1.0,1,0,1,5000000000.0,white
4,0.03125,1,0,1,100000000.0,princetonLocky
0,0.5,1,0,1,88165783.0,montrealNoobCrypt
6,0.269230769230769,4,4,2,230300000.0,princetonCerber
28,2.08750023814967,9,0,10,6830000000.0,montrealCryptoLocker
4,0.5,1,0,1,10000000000.0,white
16,0.0078125,1,0,2,3022000000.0,white
0,0.5,1,0,2,3900000000.0,white
144,0.556464309802396,1006,661,2,50574056.0,paduaCryptoWall
0,0.5,1,0,2,65974605.0,montrealCryptoLocker
2,1.0,1,0,1,1165000000.0,white
0,0.5,1,0,2,4432000000.0,white
4,0.25,1,0,2,4708000000.0,white
0,1.0,1,0,1,200000000.0,montrealCryptoLocker
0,0.5,1,0,2,166920000.0,princetonCerber
30,0.51568603515625,4,0,1,10005000000.0,white
48,0.108742645640432,18,0,4,805011800.0,montrealCryptoLocker
78,1.0,1,0,2,4838000000.0,white
0,1.0,1,0,2,38640000.0,princetonCerber
22,0.251953125,2,0,4,117727376.0,montrealCryptoLocker
10,1.0,1,0,2,5461000000.0,white
108,1.0,1,0,2,6831000000.0,white
122,1.11022302462516e-16,1,0,1,45897272.0,paduaCryptoWall
102,1.0,1,0,2,33565000000.0,white
0,0.5,1,0,2,289000000.0,white
0,0.5,1,0,2,263600000.0,montrealCryptoLocker
8,7.3125,16,0,27,19500000000.0,montrealCryptoLocker
12,0.015625,1,0,2,4089000000.0,white
26,0.1251220703125,2,0,2,218000000.0,white
0,1.0,1,0,1,133707734.0,paduaCryptoWall
32,0.0702566964285714,5,0,2,100050000.0,princetonCerber
4,0.125,1,0,1,2000000000.0,white
2,0.5,1,0,2,4848000000.0,white
22,0.03125,1,0,2,31930000.0,princetonCerber
2,0.5,1,0,1,1070000000.0,white
0,0.5,1,0,1,1639000000.0,white
0,1.0,1,0,1,10900000000.0,white
0,1.0,1,0,1,84000000.0,white
0,1.0,1,0,1,56270000.0,paduaCryptoWall
144,2.38341368831586,2963,0,2,199900000.0,montrealCryptoLocker
0,1.0,1,0,1,1999000000.0,white
2,0.5,1,0,1,110460000.0,montrealCryptoLocker
8,0.0764931632819805,8,0,16,400000000.0,montrealCryptoLocker
14,0.126302083333333,6,0,2,352000000.0,white
16,0.0078125,1,0,2,3007000000.0,white
144,0.0599197716326848,8075,0,2,36620190.0,princetonCerber
144,1.50448273084529,3905,0,2,125000000.0,princetonCerber
0,1.0,1,0,2,4962000000.0,white
0,0.0212765957446809,1,0,2,34934037.0,paduaCryptoWall
6,0.0061728395061728,1,0,2,100000000.0,princetonCerber
28,0.000244140625,1,0,1,3118000000.0,white
0,1.0,1,0,2,80000000.0,princetonCerber
4,0.175449810606061,30,29,6,160327445.0,montrealCryptoLocker
144,0.0081566603887249,5999,0,1,400000000.0,princetonLocky
36,0.840087890625,9,8,10,834000000.0,white
6,0.125,1,0,1,4499000000.0,white
0,1.0,1,0,1,913949644.0,montrealNoobCrypt
26,0.001953125,1,0,2,500000000.0,white
0,1.0,1,0,1,224900000.0,paduaCryptoWall
20,0.00048828125,1,0,2,2648000000.0,white
90,1.0,1,0,2,40000000.0,white
20,0.25,1,0,2,230000000.0,white
0,1.0,1,0,2,1824800000.0,montrealNoobCrypt
2,1.5,3,0,1,2700000000.0,white
144,0.284265551636774,1684,0,1,200000000.0,montrealCryptoLocker
26,0.5,2,0,2,135000000.0,white
0,0.5,1,0,1,1884000000.0,white
138,1.0,1,0,2,635000000.0,white
10,0.515625,2,0,2,2203000000.0,white
58,0.1259765625,1,1,2,200000000.0,princetonCerber
16,1.077,5,0,2,422350000.0,paduaCryptoWall
14,0.03515625,2,0,2,75000000.0,white
14,0.015625,1,0,2,3805000000.0,white
144,0.793195197117297,1482,1445,6,1223250000.0,paduaCryptoWall
18,1.0,1,0,2,29455000000.0,white
56,0.0334269205729167,6,0,2,200000000.0,montrealCryptoLocker
2,1.0,1,0,2,91040000.0,princetonCerber
16,0.125,1,0,1,93730000.0,paduaCryptoWall
144,0.205994691081737,2278,0,2,120000000.0,montrealCryptXXX
4,0.0555555555555556,1,0,2,36690000.0,princetonCerber
56,2.38418579101562e-07,1,0,2,778000000.0,white
0,1.0,1,0,2,59301328.0,paduaCryptoWall
144,3.78326495435272,1696,1412,3,3900000000.0,montrealCryptoLocker
2,1.5,2,0,1,1000000000.0,montrealDMALockerv3
2,0.25,1,0,2,4660000000.0,white
0,0.5,1,0,2,3647000000.0,white
144,4.57190663716111,1424,245,20,2070000000.0,montrealCryptoLocker
12,0.0078125,1,0,2,2508000000.0,white
0,1.0,1,0,1,410000000.0,princetonLocky
2,0.5,1,0,2,4924000000.0,white
0,1.0,1,0,1,90000000.0,white
4,0.25,1,0,2,106000000.0,white
2,0.5,1,0,2,120148379.0,princetonCerber
38,0.00048828125,1,0,1,127000000.0,white
70,0.245794383123166,96,0,2,385000000.0,montrealCryptoLocker
144,0.561822680207234,4350,0,2,240000000.0,montrealCryptXXX
0,1.0,1,0,1,48412739.0,montrealNoobCrypt
4,1.0,1,0,2,80000000.0,paduaCryptoWall
14,0.28125,2,0,2,215000000.0,white
144,0.133742477451693,851,0,1,313000000.0,paduaCryptoWall
46,7.62939453125e-06,1,0,2,97030000.0,princetonCerber
0,1.0,1,0,2,4524000000.0,white
0,0.333333333333333,1,0,2,125000000.0,princetonCerber
34,0.00048828125,1,0,1,636000000.0,white
0,0.5,1,0,1,261000000.0,paduaCryptoWall
8,0.03125,1,0,2,2873000000.0,white
6,1.0,3,0,1,200000000.0,white
14,2.13541666666667,11,0,3,7228700000.0,paduaCryptoWall
144,0.0001923669211224,555,0,2,133000000.0,paduaCryptoWall
2,0.25,1,0,2,33652942.0,montrealCryptoLocker
0,1.0,1,0,2,60000000.0,white
8,0.25,1,0,2,4217000000.0,white
12,0.5,1,0,1,40700000.0,paduaCryptoWall
4,0.25,1,0,2,100000000.0,princetonCerber
34,1.0,1,0,2,20635000000.0,white
2,0.25,1,0,1,200000000.0,princetonLocky
14,1.0,1,1,2,79326000.0,paduaCryptoWall
144,1.69406881396711,2580,1,8,185000000.0,princetonCerber
10,0.015625,1,0,1,100000000.0,white
4,0.125,1,0,2,50000000.0,princetonLocky
30,0.004150390625,2,0,2,1617000000.0,white
36,1.0,1,0,2,30145000000.0,white
2,0.5,1,0,2,125000000.0,princetonCerber
0,1.0,1,0,2,80000000.0,princetonCerber
2,0.25,1,0,2,4833000000.0,white
6,0.3125,2,0,1,5013000000.0,white
22,0.228712910353535,9,0,1,49000000.0,paduaCryptoWall
6,0.5,1,0,2,400000000.0,princetonLocky
0,0.5,1,0,2,93000000.0,white
4,0.1875,2,0,2,315990000.0,paduaCryptoWall
0,0.5,1,0,2,600000000.0,montrealCryptoLocker
34,3.814697265625e-05,1,1,4,120711518.0,montrealCryptoLocker
0,1.0,1,0,2,500000000.0,white
2,0.5,1,0,1,30000000.0,paduaCryptoWall
144,0.37264950963051,3940,0,1,50000000.0,princetonLocky
126,1.0,1,0,2,4718000000.0,white
8,0.0625,2,0,2,252000000.0,white
14,0.03125,1,0,2,4350000000.0,white
0,1.0,1,0,1,50000000000.0,white
6,0.147727272727273,4,0,1,217000000.0,paduaCryptoWall
0,0.5,1,0,2,120000000.0,montrealCryptXXX
0,1.0,1,0,2,50740000.0,princetonCerber
144,0.000295514808426,2731,2731,2,100000000.0,princetonCerber
144,0.0006532054601624,4659,0,2,73990000.0,princetonCerber
20,0.345842236467237,22,0,1,500000000.0,white
0,1.0,1,0,1,238870489.0,paduaCryptoWall
0,0.5,1,0,1,51000000.0,paduaCryptoWall
0,0.5,1,0,1,152000000.0,white
22,0.50048828125,2,0,2,32000000.0,white
0,0.5,1,0,2,2500000000.0,white
2,0.113636363636364,3,0,2,200000000.0,princetonLocky
144,0.222211534148837,1520,3,2,350500000.0,paduaCryptoWall
6,1.0,1,0,2,830000000.0,white
16,0.25,1,0,2,4766000000.0,white
4,1.0,1,0,2,40000000.0,montrealCryptoLocker
2,0.25,1,0,2,4783000000.0,white
20,0.0078125,1,0,2,3798000000.0,white
2,0.5,1,0,2,120000000.0,montrealCryptXXX
28,0.25048828125,3,0,4,240000000.0,montrealCryptXXX
144,0.76939789191275,1864,650,2,351677940.0,paduaCryptoWall
6,0.255704365079365,7,4,1,182000000.0,paduaCryptoWall
20,0.25,1,0,2,300000000.0,princetonLocky
2,0.25,1,0,1,200000000.0,princetonLocky
34,0.000244140625,1,0,1,512000000.0,white
144,0.0132540148726455,1660,0,1,155990000.0,paduaCryptoWall
0,1.0,1,0,1,100000000.0,princetonLocky
8,0.03125,1,0,1,100000000.0,white
62,0.0001220703125,1,0,2,80000000.0,princetonCerber
18,0.0078125,1,0,2,4267000000.0,white
8,0.25,1,0,1,161000000.0,paduaCryptoWall
0,0.5,1,0,2,3906000000.0,white
18,0.03125,1,0,2,1352000000.0,white
22,0.60546875,6,1,7,1122000000.0,white
12,0.03125,1,0,2,4198000000.0,white
0,1.5,2,0,2,202695404.0,montrealNoobCrypt
8,0.0625,1,0,2,100000000.0,paduaCryptoWall
2,0.5,1,0,2,4935000000.0,white
0,1.0,1,0,1,33000000.0,paduaCryptoWall
34,1.0,1,0,2,180000000.0,white
18,0.5,1,0,1,102000000.0,white
0,0.5,1,0,1,250000000.0,paduaCryptoWall
2,1.0,1,1,4,247900000.0,paduaCryptoWall
0,0.5,1,0,2,700000000.0,white
144,1.18641145030556,1952,1885,6,1697000000.0,paduaCryptoWall
2,0.5,1,0,2,120000000.0,montrealCryptXXX
64,1.49011611938477e-08,1,0,1,5290000000.0,white
78,1.0,1,0,2,1858000000.0,white
8,0.03125,1,0,2,2496000000.0,white
26,0.00048828125,4,0,1,200000000.0,montrealCryptoLocker
12,0.125,1,0,1,103000000.0,white
144,0.0010506933469347,4545,0,2,200000000.0,princetonCerber
14,0.0625,1,0,1,102000000.0,white
12,0.0078125,1,0,2,2563000000.0,white
0,1.0,1,0,2,15000000000.0,white
2,2.0,2,0,4,143200000.0,princetonCerber
0,1.0,1,0,1,1000000000.0,white
10,0.125,1,0,2,4468000000.0,white
26,0.0078125,1,0,2,56670000.0,princetonCerber
4,1.0,1,0,2,50000000.0,montrealGlobe
144,1.02992431148739,1728,0,6,1272457395.0,montrealCryptoLocker
2,0.5,1,0,1,50000000.0,white
0,1.0,1,0,1,90000000000.0,white
116,1.0,1,0,2,9051000000.0,white
86,6.54097610703875e-10,1,0,2,30422618.0,paduaCryptoWall
0,1.0,1,0,1,210000000.0,paduaCryptoWall
44,0.0634803771972656,3,0,2,203000000.0,white
28,1.1865234375,12,2,14,2428000000.0,white
0,0.5,1,0,1,1000000000.0,white
30,0.0361328125,4,0,2,2794000000.0,white
2,0.45,2,0,2,346000000.0,paduaCryptoWall
6,0.0625,1,0,2,4321000000.0,white
12,1.0,1,0,2,32520000000.0,white
48,0.0001220703125,1,0,1,300000000.0,princetonLocky
144,0.068355255619307,1608,0,1,311000000.0,paduaCryptoWall
38,0.0009765625,1,0,1,34000000.0,montrealCryptoLocker
4,0.25,1,0,2,4688000000.0,white
2,1.0,1,0,2,4798000000.0,white
0,0.0285714285714286,1,0,2,800000000.0,paduaCryptoWall
0,1.0,1,0,2,120000000.0,montrealCryptXXX
2,0.25,1,0,2,3914000000.0,white
4,0.125,1,0,1,4000000000.0,white
62,5.65140335648148e-07,2,0,1,250000000.0,princetonLocky
4,1.08344854070661,29,27,6,305872023.0,montrealCryptoLocker
4,0.5,1,0,2,4852000000.0,white
4,0.0036231884057971,1,0,2,60000000.0,paduaCryptoWall
26,0.00048828125,1,0,2,116000000.0,white
0,1.0,1,0,2,300000000.0,white
8,0.25,1,0,2,100000000.0,princetonCerber
0,0.5,1,0,2,80000000.0,princetonCerber
34,1.0,1,0,2,29415000000.0,white
12,0.0568783068783069,2,0,2,200000000.0,paduaCryptoWall
18,0.0625,1,0,2,381000000.0,white
0,0.5,1,0,2,100000000.0,princetonCerber
140,1.0,1,0,2,5136000000.0,white
38,1.57192993164062,13,0,2,45649000000.0,white
0,2.0,2,0,2,76160000.0,paduaCryptoWall
2,0.25,1,0,2,4820000000.0,white
2,0.333333333333333,1,0,1,52000000.0,paduaCryptoWall
14,0.25,5,0,1,350000000.0,white
20,0.0430338541666667,3,0,1,222000000.0,paduaCryptoWall
2,0.333333333333333,1,0,2,100000000.0,princetonCerber
16,0.00390625,1,0,2,108000000.0,white
144,0.0426561595131453,1130,0,2,100000000.0,princetonLocky
6,0.5,1,0,2,300000000.0,princetonLocky
4,0.212557603686636,20,0,3,123821141.0,montrealCryptoLocker
6,0.0438172043010753,7,0,1,67000000.0,montrealCryptoLocker
104,0.494047619048634,23,0,6,1270113532.0,montrealCryptoLocker
12,0.0006172839506172,1,0,1,65560000.0,princetonCerber
2,0.75,1,1,2,201000000.0,white
0,0.5,1,0,2,2500000000.0,white
144,0.0940891048994129,2172,0,2,69950000.0,paduaCryptoWall
144,0.0403392420993873,1558,0,2,120000000.0,montrealCryptXXX
2,0.5,1,0,2,80000000.0,princetonCerber
144,0.0337802565027423,3361,0,2,201980000.0,paduaCryptoWall
8,0.0039397639397639,4,0,2,100696036.0,montrealCryptoLocker
0,0.5,1,0,2,4182000000.0,white
0,1.0,1,0,1,34000000.0,paduaCryptoWall
0,3.0,3,0,3,164000000.0,paduaCryptoWall
144,0.0002846712821854,2397,0,1,150000000.0,princetonLocky
0,0.333333333333333,1,0,2,103640000.0,princetonCerber
14,1.0,1,0,2,29350000000.0,white
8,0.125,1,0,2,120000000.0,montrealCryptXXX
10,0.04,1,0,1,201486442.0,paduaCryptoWall
6,0.0416666666666667,1,0,2,80000000.0,princetonCerber
36,1.0,1,0,2,5716000000.0,white
0,1.0,1,0,2,61182969.0,paduaCryptoWall
2,0.5,1,0,2,1902000000.0,white
2,0.25,1,0,2,400000000.0,white
14,0.328125,4,0,4,2418000000.0,white
90,0.574796796085859,18,0,2,870000000.0,white
16,0.125,1,0,2,4724000000.0,white
2,0.5,1,0,1,200000000.0,princetonLocky
0,0.5,1,0,1,100000000.0,princetonLocky
4,0.363636363636364,2,0,1,200000000.0,montrealCryptoLocker
42,3.814697265625e-06,1,0,2,1083000000.0,white
144,1.29785460075672,1554,1526,7,424509127.0,montrealCryptoLocker
12,0.03125,1,0,2,4312000000.0,white
0,0.5,1,0,2,158354362.0,montrealCryptoLocker
12,1.0,1,0,2,20690000000.0,white
2,1.0,1,0,2,100000000.0,white
144,0.0386020540248861,3688,0,2,100000000.0,princetonLocky
48,2.38418579101562e-07,1,0,2,449000000.0,white
6,0.191713483146067,16,0,2,125000000.0,princetonCerber
2,1.5,2,0,2,100000000.0,white
34,0.250007629394531,2,0,4,894470000.0,paduaCryptoWall
4,1.0,1,0,2,478000000.0,montrealCryptoLocker
0,0.5,1,0,2,600000000.0,montrealCryptoLocker
2,0.25,1,0,1,100000000.0,montrealCryptoLocker
0,0.5,1,0,2,1090000000.0,white
44,1.52587890625e-05,1,0,2,1598000000.0,white
2,0.25,1,0,1,50000000.0,princetonLocky
6,0.09375,2,0,2,40771367.0,montrealCryptoLocker
132,0.213092206436668,2347,0,2,100000000.0,montrealCryptoLocker
70,0.0001220703125,1,0,2,1407000000.0,white
6,0.5,1,0,2,4890000000.0,white
6,0.0625,1,0,2,80000000.0,princetonCerber
2,0.5,1,0,1,225000000.0,white
0,0.5,1,0,1,2270643355.0,paduaCryptoWall
24,0.00048828125,1,0,1,2349000000.0,white
2,0.5,2,0,2,54000000.0,white
2,1.0,1,0,2,487000000.0,white
2,1.0,1,0,2,4967000000.0,white
2,1.0,1,0,2,79950000.0,paduaCryptoWall
0,0.5,1,0,1,850000000000.0,white
0,0.5,1,0,1,51000000.0,white
0,1.0,1,0,1,10001000000.0,white
10,0.015625,1,0,2,4196000000.0,white
2,0.25,1,0,2,8500000000.0,white
0,1.0,1,0,1,210000000000.0,white
42,1.11314133874704,48,0,2,274769175.0,paduaCryptoWall
4,0.25,1,0,2,120000000.0,montrealCryptXXX
12,0.0345238095238095,3,0,1,200000000.0,princetonLocky
34,1.0,1,0,2,2936000000.0,white
4,0.125,1,0,2,591853539.0,montrealCryptoLocker
16,0.03125,1,0,2,4441000000.0,white
38,0.0003662109375,2,0,2,200000000.0,princetonLocky
18,0.0009765625,1,0,2,474000000.0,white
0,0.5,1,0,2,4564000000.0,white
4,0.25,1,0,1,400000000.0,montrealCryptoLocker
144,0.0043722905808115,2228,0,1,224000000.0,paduaCryptoWall
44,0.000244140625,1,0,2,188000000.0,white
34,1.56432291666667,16,0,10,2330000000.0,montrealCryptoLocker
8,0.03125,1,0,2,32603981.0,montrealCryptoLocker
0,1.0,1,0,1,30628803.0,paduaCryptoWall
4,1.5,2,0,2,98180000.0,princetonCerber
0,1.0,1,0,1,89551292.0,paduaCryptoWall
8,0.03125,2,0,1,199000000.0,princetonLocky
18,0.03125,1,0,2,4354000000.0,white
2,0.25,1,0,2,100000000.0,montrealGlobev3
40,0.5,2,0,2,100000000.0,white
28,1.01504177517361,30,1,12,2092000000.0,white
0,0.5,1,0,1,200000000.0,white
0,1.0,1,0,1,3000000000.0,paduaCryptoWall
48,1.0,1,0,2,2675000000.0,white
4,2.0,2,0,4,134490459.0,montrealCryptoLocker
0,0.5,1,0,1,105000000.0,white
8,0.074435628841725,25,24,4,104622417.0,montrealCryptoLocker
78,1.0,1,0,2,5291000000.0,white
6,0.5,1,0,2,4683000000.0,white
144,0.338705463673907,3106,0,2,72630000.0,princetonCerber
144,2.0048400090007e-17,530,0,1,37900067.0,paduaCryptoWall
138,8.470329472543001e-22,1,0,2,15288000000.0,white
4,0.125,1,0,1,294000000.0,paduaCryptoWall
6,0.0541666666666667,2,0,2,350000000.0,montrealCryptoLocker
4,1.5,2,0,2,255529278.0,montrealNoobCrypt
34,1.60174560546875,20,3,20,8470000000.0,white
22,0.25,1,0,2,100000000.0,princetonCerber
20,0.0009765625,1,0,2,2302000000.0,white
2,1.0,1,0,2,119000000.0,white
30,0.001953125,1,0,2,50000000.0,princetonCerber
42,0.342106869346217,20,0,1,60000000.0,paduaCryptoWall
50,9.24080819100351e-07,42,0,1,68840000.0,montrealCryptoLocker
4,0.5,1,0,2,80000000.0,princetonCerber
6,0.0083333333333333,1,0,2,31436682.0,montrealCryptoLocker
8,0.03125,1,0,1,700000000.0,princetonLocky
4,0.25,1,0,2,4673000000.0,white
4,0.875,3,0,2,1500000000.0,montrealCryptoLocker
30,2.03450520833333e-05,1,0,1,400000000.0,princetonLocky
144,0.0005942026050594,4876,0,1,161000000.0,paduaCryptoWall
0,1.0,1,0,1,85000000.0,white
